Filename,DES_Size,DES_Complexity,DES_Design Smells,SCC_LOC,SCC_CLOC,SCC_COMPLEXITY,ARCH_Revisions,ARCH_Dependent Partners,ARCH_Depends on Partners,ARCH_Total Dependencies,ARCH_CoChange Partners,ARCH_Bug Commits,ARCH_Churn,DV8_LOC,DV8_TargetChangeCount,DV8_TargetChurn,DV8_ChangeCount,DV8_ChangeChurn,DV8_TotalIssues,DV8_Clique,DV8_Crossing,DV8_IsCenter,DV8_ModularityViolation,DV8_PackageCycle,DV8_UnhealthyInheritance,DV8_UnstableInterface,DV8_isUnstableInterface,DV8_PresentInIssues,SQ_Issues,SQ_CodeSmells,SQ_Bugs,SQ_Vulnerabilities,SQ_SecuritySpots,S101_Fat,S101_ClassTangles,S101_PkgTangles
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.MultipleCommitsExample_java,135,25,1,270,215,19,1,1,24,25,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.RPCLoadGen_java,128,19,1,217,172,25,3,2,13,15,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,2,0,1,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.RandomTextWriter_java,136,14,1,760,653,16,1,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,3,0,1,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.RandomWriter_java,168,22,2,301,187,16,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,3,0,1,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.SecondarySort_java,155,24,1,249,171,17,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.Sort_java,115,15,1,206,145,20,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.TestOrderedWordCount_java,355,43,2,627,499,69,5,1,35,36,1,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,42,4,0,1,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.UnionExample_java,168,24,1,300,238,29,0,1,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.helpers.SplitsInClientOptionParser_java,25,4,0,72,43,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.processor.FilterByWordInputProcessor_java,77,17,1,144,106,18,3,2,18,20,2,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.processor.FilterByWordOutputProcessor_java,44,11,1,98,62,9,2,2,14,16,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.Analyzer_java,29,5,1,64,11,0,1,14,3,17,0,0,64,11,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.CSVResult_java,57,13,0,115,76,7,4,14,2,16,6,2,139,82,2,22,4,139,1,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.Result_java,13,2,0,39,6,0,1,5,1,6,0,0,39,6,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.AnalyzerDriver_java,26,1,1,63,40,0,4,0,13,13,0,2,63,42,2,59,4,63,1,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.ContainerReuseAnalyzer_java,45,9,1,97,61,2,2,1,8,9,0,1,99,61,1,12,2,99,2,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.CriticalPathAnalyzer_java,450,102,3,657,517,108,11,2,12,14,3,8,1269,517,7,1132,10,1257,12,1,3,0,4,1,0,3,0,5,29,29,0,0,0,-1,1,1
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.LocalityAnalyzer_java,111,17,2,204,132,10,3,1,12,13,6,2,208,132,2,15,3,208,3,0,0,0,1,0,1,1,0,3,1,1,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.OneOnOneEdgeAnalyzer_java,79,17,1,155,105,14,1,1,13,14,0,0,155,105,0,0,1,155,1,0,0,0,0,0,1,0,0,1,3,3,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.ShuffleTimeAnalyzer_java,124,21,1,223,143,18,3,1,10,11,6,2,267,143,2,72,3,267,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.SkewAnalyzer_java,168,26,1,323,195,23,3,1,11,12,6,2,325,195,2,16,3,325,3,0,0,0,1,0,1,1,0,3,10,7,3,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.SlowNodeAnalyzer_java,102,18,1,197,146,8,2,1,13,14,0,1,199,146,1,11,2,199,3,0,0,0,1,0,1,1,0,3,1,1,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.SlowTaskIdentifier_java,60,11,1,126,79,5,3,1,7,8,6,2,134,79,2,25,3,134,2,0,0,0,1,0,0,1,0,2,3,3,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.SlowestVertexAnalyzer_java,122,23,1,219,150,23,4,1,11,12,6,3,259,150,3,71,4,259,4,0,1,0,1,0,1,1,0,4,7,7,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.SpillAnalyzerImpl_java,70,11,1,145,95,5,3,1,11,12,6,2,153,95,2,27,3,153,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.TaskAssignmentAnalyzer_java,53,11,1,103,71,4,1,1,8,9,0,0,103,71,0,0,1,103,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.TaskConcurrencyAnalyzer_java,95,25,2,168,111,12,3,1,7,8,0,3,174,111,3,174,3,174,2,0,0,0,1,0,0,1,0,2,3,3,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.TezAnalyzerBase_java,124,18,1,216,162,19,6,13,8,21,0,6,256,214,4,232,4,232,7,0,0,0,4,0,1,2,0,3,40,40,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.plugins.VertexLevelCriticalPathAnalyzer_java,84,15,1,152,106,8,2,1,7,8,0,2,154,106,2,154,2,154,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.utils.SVGUtils_java,206,25,0,337,275,24,8,1,5,6,3,8,841,275,7,850,7,850,10,1,3,0,3,1,0,2,0,5,15,15,0,0,0,-1,1,1
tez-tools.analyzers.job-analyzer.src.main.java.org.apache.tez.analyzer.utils.Utils_java,42,9,0,100,68,9,1,1,5,6,0,1,100,68,1,100,1,100,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0
tez-tools.tez-javadoc-tools.src.main.java.org.apache.tez.tools.javadoc.doclet.ConfigStandardDoclet_java,155,36,0,233,181,35,1,0,6,6,0,0,233,181,0,0,1,233,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0
tez-tools.tez-javadoc-tools.src.main.java.org.apache.tez.tools.javadoc.model.ConfigProperty_java,15,1,1,47,24,1,2,5,0,5,0,1,47,24,1,1,2,47,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
tez-tools.tez-javadoc-tools.src.main.java.org.apache.tez.tools.javadoc.model.Config_java,13,2,1,40,16,0,1,4,1,5,0,0,40,16,0,0,1,40,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-tools.tez-javadoc-tools.src.main.java.org.apache.tez.tools.javadoc.util.HtmlWriter_java,107,7,2,161,115,11,1,1,4,5,0,0,161,115,0,0,1,161,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0
tez-tools.tez-javadoc-tools.src.main.java.org.apache.tez.tools.javadoc.util.Writer_java,12,4,1,39,16,4,1,2,2,4,0,0,39,16,0,0,1,39,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-tools.tez-javadoc-tools.src.main.java.org.apache.tez.tools.javadoc.util.XmlWriter_java,57,12,2,99,68,21,2,1,3,4,0,1,101,68,1,5,2,101,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
tez-tools.tez-tfile-parser.src.main.java.org.apache.tez.tools.TFileLoader_java,70,14,1,149,105,9,1,0,1,1,0,0,91,105,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-tools.tez-tfile-parser.src.main.java.org.apache.tez.tools.TFileRecordReader_java,69,9,0,141,92,6,1,1,0,1,0,0,68,92,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
